FIPS,actual_state,actual_county,GHI,Wind Speed,Temperature_fahrenheit,Temperature,predicted,state,county,type
30037,MT,Golden Valley,163.3209571,2.928579989,43.52049712,6.400276178,27163,MN,Washington,wind
30039,MT,Granite,165.8441156,0.463627752,34.2124013,1.229111836,27061,MN,Itasca,wind
30041,MT,Hill,158.4604135,3.235940007,42.7405216,5.966956445,27141,MN,Sherburne,wind
30043,MT,Jefferson,169.8208539,1.349383347,32.08813863,0.048965907,27061,MN,Itasca,wind
30045,MT,Judith Basin,156.7091731,2.249504475,38.40327506,3.557375032,27061,MN,Itasca,wind
30047,MT,Lake,150.3424531,0.86702693,42.22349938,5.679721876,27049,MN,Goodhue,wind
30049,MT,Lewis and Clark,161.3742109,0.586741578,35.869428,2.14968222,27061,MN,Itasca,wind
30051,MT,Liberty,158.4244242,3.248603324,41.63725024,5.354027911,27141,MN,Sherburne,wind
30053,MT,Lincoln,149.458708,0.268013553,35.17296779,1.762759883,27061,MN,Itasca,wind
30055,MT,McCone,166.0334827,3.582344043,41.89437538,5.496875213,27141,MN,Sherburne,wind
30057,MT,Madison,174.4214032,1.794252405,33.97521184,1.09733991,27061,MN,Itasca,wind
30059,MT,Meagher,163.5657018,1.211265174,38.42748056,3.570822533,27061,MN,Itasca,wind
30061,MT,Mineral,159.1485066,0.237419675,37.77749784,3.209721022,27061,MN,Itasca,wind
30063,MT,Missoula,160.8460147,0.325167451,30.72945267,-0.705859628,27061,MN,Itasca,wind
30065,MT,Musselshell,160.0184729,2.999339184,44.31756644,6.843092465,27037,MN,Dakota,wind
30067,MT,Park,170.1970833,1.635457176,27.87109639,-2.293835339,27061,MN,Itasca,wind
30069,MT,Petroleum,161.1816511,2.949529757,43.89399309,6.607773938,6051,CA,Mono,solar
30071,MT,Phillips,161.9332192,3.187362631,42.61619801,5.897887785,27141,MN,Sherburne,wind
30073,MT,Pondera,154.6247218,2.609730116,40.00502117,4.447233983,27061,MN,Itasca,wind
30075,MT,Powder River,170.5754688,3.295782397,43.95325864,6.640699245,32007,NV,Elko,solar
30077,MT,Powell,164.2518022,0.365796478,40.51958026,4.733100145,27061,MN,Itasca,wind
30079,MT,Prairie,164.9268118,3.506873293,43.89189286,6.606607143,6051,CA,Mono,solar
30081,MT,Ravalli,168.4808633,0.274263446,40.18568688,4.54760382,27061,MN,Itasca,wind
30083,MT,Richland,161.2828853,3.515273431,41.03487423,5.019374573,27061,MN,Itasca,wind
30085,MT,Roosevelt,162.1103209,3.410011494,41.33095785,5.183865474,27061,MN,Itasca,wind
30087,MT,Rosebud,164.3277594,3.197150031,45.53387409,7.518818938,27109,MN,Olmsted,wind
30089,MT,Sanders,157.0764396,0.334559332,34.40037721,1.333542893,27061,MN,Itasca,wind
30091,MT,Sheridan,158.7500059,3.424786306,40.02155275,4.456418197,27061,MN,Itasca,wind
30093,MT,Silver Bow,164.8323005,0.733034141,37.81864727,3.232581819,27061,MN,Itasca,wind
30095,MT,Stillwater,162.3833163,2.902447837,44.83489334,7.130496298,27109,MN,Olmsted,wind
30097,MT,Sweet Grass,162.9341422,2.657927734,42.53716806,5.853982255,27141,MN,Sherburne,wind
30099,MT,Teton,156.2499683,1.849101703,39.58426675,4.213481529,27061,MN,Itasca,wind
30101,MT,Toole,156.3026055,3.163047448,40.74965011,4.860916725,27061,MN,Itasca,wind
30103,MT,Treasure,163.2564927,3.109281341,45.09500322,7.275001787,27109,MN,Olmsted,wind
30105,MT,Valley,163.5596142,3.286809022,41.98682277,5.548234874,27141,MN,Sherburne,wind
30107,MT,Wheatland,160.5300742,2.763611538,40.74318668,4.857325936,27061,MN,Itasca,wind
30109,MT,Wibaux,162.7830578,3.603828565,41.68152837,5.378626872,27141,MN,Sherburne,wind
30111,MT,Yellowstone,164.2449333,2.965292205,46.41353855,8.007521415,27109,MN,Olmsted,wind
31001,NE,Adams,178.1418221,3.51869461,49.76762682,9.870903791,19123,IA,Mahaska,wind
31003,NE,Antelope,168.2790323,3.56301862,46.65722014,8.142900079,19083,IA,Hardin,wind
31005,NE,Arthur,185.6492557,3.528062783,47.72417199,8.735651108,19025,IA,Calhoun,wind
31007,NE,Banner,188.6247709,3.429707768,48.54762601,9.19312556,19193,IA,Woodbury,wind
31009,NE,Blaine,176.3172584,3.619123357,46.89279834,8.273776855,32011,NV,Eureka,solar
31011,NE,Boone,169.9314495,3.496210637,47.52394364,8.624413136,19025,IA,Calhoun,wind
31013,NE,Box Butte,181.7457453,3.442510214,46.80161185,8.223117693,32011,NV,Eureka,solar
31015,NE,Boyd,167.027649,3.464443244,46.09082484,7.82823602,19083,IA,Hardin,wind
31017,NE,Brown,173.7020847,3.624626509,46.08282205,7.823790029,32007,NV,Elko,solar
31019,NE,Buffalo,180.3118298,3.480790104,48.628875,9.238263889,19193,IA,Woodbury,wind
31021,NE,Burt,167.3832341,3.384214936,47.33628912,8.520160624,19083,IA,Hardin,wind
31023,NE,Butler,171.3025324,3.441022892,48.41302967,9.118349814,19193,IA,Woodbury,wind
31025,NE,Cass,172.7023514,3.343408191,49.63046088,9.794700487,19085,IA,Harrison,wind
31027,NE,Cedar,163.0217105,3.52104132,46.70627751,8.17015417,27109,MN,Olmsted,wind
31029,NE,Chase,189.0115047,3.310552942,51.16352209,10.64640116,32031,NV,Washoe,solar
31031,NE,Cherry,177.6727284,3.695265217,46.34435345,7.969085248,32007,NV,Elko,solar
31033,NE,Cheyenne,189.9744522,3.297276439,48.40440275,9.113557081,19193,IA,Woodbury,wind
31035,NE,Clay,177.4553697,3.513520759,49.70161578,9.834230991,19085,IA,Harrison,wind
31037,NE,Colfax,169.7771084,3.450667243,48.18011943,8.98895524,6027,CA,Inyo,solar
31039,NE,Cuming,168.0181254,3.481929964,47.85016071,8.805644841,19083,IA,Hardin,wind
31041,NE,Custer,176.3673744,3.563198338,47.68908809,8.716160048,19025,IA,Calhoun,wind
31043,NE,Dakota,163.5013017,3.425385438,47.40834073,8.560189292,27109,MN,Olmsted,wind
31045,NE,Dawes,178.3373765,3.462837328,48.22179426,9.012107922,6027,CA,Inyo,solar
31047,NE,Dawson,180.2580645,3.524265686,49.20120291,9.556223838,19193,IA,Woodbury,wind
31049,NE,Deuel,188.5571983,3.308959773,49.41111377,9.672840982,19193,IA,Woodbury,wind
31051,NE,Dixon,163.3621461,3.453699383,46.84168443,8.245380238,27109,MN,Olmsted,wind
31053,NE,Dodge,168.6970755,3.437150538,48.3978917,9.109939836,19083,IA,Hardin,wind
31055,NE,Douglas,170.2297966,3.355142249,48.87259125,9.373661808,19139,IA,Muscatine,wind
31057,NE,Dundy,190.817515,3.290455789,51.60227122,10.89015068,17039,IL,De Witt,wind
31059,NE,Fillmore,177.0186428,3.494740703,49.66419014,9.813438967,19085,IA,Harrison,wind
31061,NE,Franklin,185.3203821,3.430888137,50.27316624,10.15175902,19123,IA,Mahaska,wind
31063,NE,Frontier,186.2915592,3.408618765,50.68603999,10.38113333,17113,IL,McLean,wind
31065,NE,Furnas,187.7840016,3.411591275,50.94856956,10.52698309,19179,IA,Wapello,wind
31067,NE,Gage,176.075539,3.360708205,50.48908885,10.27171603,17113,IL,McLean,wind
31069,NE,Garden,186.7990581,3.38749584,48.09482205,8.941567807,6027,CA,Inyo,solar
31071,NE,Garfield,174.6905717,3.593309198,46.95615784,8.308976575,32011,NV,Eureka,solar
31073,NE,Gosper,186.4109767,3.43749664,49.95083602,9.972686679,19123,IA,Mahaska,wind
31075,NE,Grant,182.9612311,3.687824901,47.15607028,8.420039042,32011,NV,Eureka,solar
31077,NE,Greeley,173.0181094,3.496407103,47.43463921,8.574799561,19025,IA,Calhoun,wind
31079,NE,Hall,176.0663357,3.470072805,49.0629075,9.479393054,19193,IA,Woodbury,wind
31081,NE,Hamilton,174.3442935,3.469571279,48.83220915,9.351227305,19193,IA,Woodbury,wind
31083,NE,Harlan,186.8664539,3.421672107,51.07579012,10.59766118,19179,IA,Wapello,wind
31085,NE,Hayes,189.6676121,3.3726047,50.36095195,10.20052886,17113,IL,McLean,wind
31087,NE,Hitchcock,189.7800643,3.360195212,52.09422316,11.16345731,32013,NV,Humboldt,solar
31089,NE,Holt,167.986054,3.528615858,46.60807076,8.115594865,19083,IA,Hardin,wind
31091,NE,Hooker,180.6142828,3.702933548,47.13119158,8.406217545,32011,NV,Eureka,solar
31093,NE,Howard,175.1293341,3.469465379,48.66042761,9.255793117,19193,IA,Woodbury,wind
31095,NE,Jefferson,179.0505712,3.361707469,50.35593232,10.19774018,17113,IL,McLean,wind
31097,NE,Johnson,174.8023463,3.349768732,50.54789176,10.30438431,17113,IL,McLean,wind
31099,NE,Kearney,181.3274154,3.520119261,49.2542175,9.58567639,19193,IA,Woodbury,wind
31101,NE,Keith,180.3451133,3.431836811,49.38344331,9.657468505,19193,IA,Woodbury,wind
31103,NE,Keya Paha,169.153741,3.560509419,45.8222368,7.679020444,32007,NV,Elko,solar
31105,NE,Kimball,189.452477,3.298266102,48.08467747,8.935931926,6027,CA,Inyo,solar
31107,NE,Knox,164.4000848,3.487615607,46.82526066,8.23625592,27109,MN,Olmsted,wind
31109,NE,Lancaster,173.3498341,3.402929974,50.20844536,10.11580298,19123,IA,Mahaska,wind
31111,NE,Lincoln,184.0732362,3.525682337,48.83192104,9.351067242,19193,IA,Woodbury,wind
31113,NE,Logan,178.8731327,3.585939553,47.9904374,8.883576336,6027,CA,Inyo,solar
31115,NE,Loup,175.5238341,3.603961614,47.01419984,8.341222132,32011,NV,Eureka,solar
31117,NE,McPherson,183.3051875,3.586421131,47.62249232,8.6791624,19025,IA,Calhoun,wind
31119,NE,Madison,168.2484143,3.553950519,47.16392099,8.424400548,19083,IA,Hardin,wind
31121,NE,Merrick,172.3339248,3.47119317,48.86828226,9.371267921,19193,IA,Woodbury,wind
31123,NE,Morrill,185.6948693,3.37145124,48.02782066,8.904344811,6027,CA,Inyo,solar
31125,NE,Nance,170.958892,3.487148004,48.47761396,9.154229977,19193,IA,Woodbury,wind
31127,NE,Nemaha,174.9843465,3.288176897,50.6158749,10.34215272,17113,IL,McLean,wind
31129,NE,Nuckolls,181.4635726,3.398318986,50.18628259,10.10349033,19123,IA,Mahaska,wind
31131,NE,Otoe,173.7423512,3.347486372,50.3227188,10.17928822,17113,IL,McLean,wind
31133,NE,Pawnee,176.9914595,3.334877779,50.60785791,10.33769884,17113,IL,McLean,wind
31135,NE,Perkins,186.2930636,3.383505211,49.92037418,9.955763436,19123,IA,Mahaska,wind
31137,NE,Phelps,183.1205152,3.486372114,49.33395377,9.629974318,19193,IA,Woodbury,wind
31139,NE,Pierce,166.7404893,3.546112845,46.82542348,8.23634638,19083,IA,Hardin,wind
31141,NE,Platte,168.9664107,3.470347062,48.15392238,8.974401322,6027,CA,Inyo,solar
31143,NE,Polk,170.9983218,3.468073397,48.57888681,9.210492672,19193,IA,Woodbury,wind
31145,NE,Red Willow,189.2760894,3.399291235,51.55731043,10.86517246,32015,NV,Lander,solar
31147,NE,Richardson,176.3462872,3.254739957,51.47904177,10.82168987,32015,NV,Lander,solar
31149,NE,Rock,171.5850849,3.57124424,45.97507561,7.763930892,32007,NV,Elko,solar
31151,NE,Saline,176.0471486,3.418497744,49.58123272,9.76735151,19085,IA,Harrison,wind
31153,NE,Sarpy,171.9220721,3.342829088,49.34594998,9.636638878,19193,IA,Woodbury,wind
31155,NE,Saunders,171.0179595,3.405705272,49.503482,9.724156666,19085,IA,Harrison,wind
31157,NE,Scotts Bluff,183.9699239,3.31235095,48.59265683,9.218142681,19193,IA,Woodbury,wind
31159,NE,Seward,173.3602369,3.429730383,49.25765591,9.587586619,19193,IA,Woodbury,wind
31161,NE,Sheridan,182.5995373,3.534113863,46.25144201,7.917467785,32007,NV,Elko,solar
31163,NE,Sherman,176.2742061,3.477997045,48.3468257,9.081569834,19193,IA,Woodbury,wind
31165,NE,Sioux,181.9535552,3.511662266,46.29552631,7.941959059,32007,NV,Elko,solar
31167,NE,Stanton,168.1964971,3.515274898,47.50596558,8.614425323,19083,IA,Hardin,wind
31169,NE,Thayer,179.9172363,3.363035341,50.63374423,10.35208013,17113,IL,McLean,wind
31171,NE,Thomas,177.976678,3.636585728,47.01785124,8.343250688,32011,NV,Eureka,solar
31173,NE,Thurston,165.7174587,3.425715486,46.98014262,8.322301454,19083,IA,Hardin,wind
31175,NE,Valley,174.1317116,3.503452248,47.77711766,8.765065364,19025,IA,Calhoun,wind
31177,NE,Washington,169.4694884,3.358901503,48.49203835,9.16224353,19113,IA,Linn,wind
31179,NE,Wayne,166.1250085,3.503164443,46.85189631,8.251053507,19083,IA,Hardin,wind
31181,NE,Webster,183.223449,3.427511734,50.23752017,10.13195565,19123,IA,Mahaska,wind
31183,NE,Wheeler,172.7750432,3.592489093,46.97333391,8.318518839,32011,NV,Eureka,solar
31185,NE,York,173.322654,3.468190978,48.88179983,9.378777682,19193,IA,Woodbury,wind
32001,NV,Churchill,212.0874331,2.112597393,46.10856768,7.838093158,32007,NV,Elko,solar
32003,NV,Clark,232.0304321,2.576137486,66.65075116,19.25041731,32003,NV,Clark,solar
32005,NV,Douglas,217.4033426,1.754444631,50.18354195,10.10196775,19123,IA,Mahaska,wind
32007,NV,Elko,198.157549,2.251569807,44.82218875,7.123438193,32007,NV,Elko,solar
32009,NV,Esmeralda,228.3888206,2.420119474,57.65957575,14.25531986,6001,CA,Alameda,solar
32011,NV,Eureka,202.3220497,2.348545907,47.05455055,8.363639193,32011,NV,Eureka,solar
32013,NV,Humboldt,198.7194244,2.060710872,50.60408698,10.33560388,17113,IL,McLean,wind
32015,NV,Lander,208.5265094,2.258974521,49.21617718,9.564542877,19193,IA,Woodbury,wind
32017,NV,Lincoln,223.2858114,2.718674609,55.44746299,13.02636833,32023,NV,Nye,solar
32019,NV,Lyon,214.0532138,1.888800297,54.42261343,12.45700746,32019,NV,Lyon,solar
32021,NV,Mineral,213.7061788,2.154934822,52.44249722,11.3569429,32013,NV,Humboldt,solar
32023,NV,Nye,228.4737823,2.720795651,42.58181567,5.878786482,27141,MN,Sherburne,wind
32027,NV,Pershing,204.0144359,2.01922003,51.69385848,10.94103249,17039,IL,De Witt,wind
32029,NV,Storey,214.0775266,1.91328533,49.53373613,9.740964515,19085,IA,Harrison,wind
32031,NV,Washoe,206.1990933,2.056807556,46.92615678,8.292309321,32011,NV,Eureka,solar
32033,NV,White Pine,211.8822687,2.506370808,43.28604416,6.270024535,27171,MN,Wright,wind
32510,NV,Carson City ,215.1686855,1.611145433,52.75846611,11.53248117,17137,IL,Morgan,wind
33001,NH,Belknap,161.482877,0.405799251,43.58689507,6.437163925,27163,MN,Washington,wind
33003,NH,Carroll,162.85587,0.265267777,44.08389276,6.713273756,6091,CA,Sierra,solar
33005,NH,Cheshire,159.6285504,0.213622739,46.10990807,7.838837819,6091,CA,Sierra,solar
33007,NH,Coos,159.2476769,0.311719657,39.43741878,4.131899322,27061,MN,Itasca,wind
33009,NH,Grafton,159.0555942,0.262771217,39.46493923,4.14718846,27061,MN,Itasca,wind
33011,NH,Hillsborough,161.6961446,0.179411482,46.46284591,8.034914395,6045,CA,Mendocino,solar
33013,NH,Merrimack,160.7451794,0.338043955,45.7513643,7.639646831,27011,MN,Big Stone,wind
33015,NH,Rockingham,162.0664024,0.363796856,47.46100624,8.589447911,6035,CA,Lassen,solar
33017,NH,Strafford,163.4096921,0.8042675,46.36212126,7.978956253,27109,MN,Olmsted,wind
33019,NH,Sullivan,158.5495557,0.294419403,44.32538388,6.847435489,27037,MN,Dakota,wind
34001,NJ,Atlantic,175.4198426,3.767490986,55.51573518,13.06429732,17167,IL,Sangamon,wind
34003,NJ,Bergen,162.3010139,1.030755088,52.32140352,11.28966862,27109,MN,Olmsted,wind
34005,NJ,Burlington,168.0385961,2.536376275,54.29654613,12.38697007,19083,IA,Hardin,wind
34007,NJ,Camden,169.3334925,1.971874947,54.24746794,12.35970441,19113,IA,Linn,wind
34009,NJ,Cape May,176.8021201,4.318129774,56.9167943,13.8426635,17185,IL,Wabash,wind
34011,NJ,Cumberland,174.2754899,3.023595057,55.71229627,13.17349793,17115,IL,Macon,wind
34013,NJ,Essex,165.3954882,0.904569412,51.19872393,10.66595774,19083,IA,Hardin,wind
34015,NJ,Gloucester,171.3203458,2.461129032,54.58753634,12.5486313,6023,CA,Humboldt,solar
34017,NJ,Hudson,161.5929022,2.070689164,52.99335651,11.66297584,27109,MN,Olmsted,wind
34019,NJ,Hunterdon,166.0255027,0.279436737,51.04031126,10.5779507,6091,CA,Sierra,solar
34021,NJ,Mercer,165.9791443,1.320394159,53.55298229,11.97387905,19083,IA,Hardin,wind
34023,NJ,Middlesex,164.750024,1.435443948,53.20403706,11.78002059,27109,MN,Olmsted,wind
34025,NJ,Monmouth,164.9776722,2.647643583,53.86216523,12.14564735,19083,IA,Hardin,wind
34027,NJ,Morris,164.0896631,0.518346107,49.77814444,9.876746912,6017,CA,El Dorado,solar
34029,NJ,Ocean,169.3826138,2.809923168,54.5304976,12.51694311,19113,IA,Linn,wind
34031,NJ,Passaic,161.9903794,0.457646969,51.55432291,10.86351273,6017,CA,El Dorado,solar
34033,NJ,Salem,172.9155047,2.594521009,55.3483497,12.97130539,17179,IL,Tazewell,wind
34035,NJ,Somerset,163.6416064,1.169233044,53.0326204,11.68478911,27109,MN,Olmsted,wind
34037,NJ,Sussex,160.9236108,0.308553107,50.35311306,10.19617392,27011,MN,Big Stone,wind
34039,NJ,Union,164.6090328,1.447789272,53.07204373,11.70669096,27109,MN,Olmsted,wind
34041,NJ,Warren,161.7278879,0.223210659,50.23335882,10.12964379,6091,CA,Sierra,solar
35001,NM,Bernalillo,229.6457949,2.365329914,58.35450893,14.64139385,6013,CA,Contra Costa,solar
35003,NM,Catron,225.6483532,2.862003622,51.69748141,10.94304523,17039,IL,De Witt,wind
35005,NM,Chaves,225.7309862,3.103721838,64.2248703,17.90270572,48151,TX,Fisher,wind
35006,NM,Cibola,227.1193668,3.269691927,51.09307315,10.60726286,32031,NV,Washoe,solar
35007,NM,Colfax,211.7898039,2.71662165,52.55431322,11.4190629,32013,NV,Humboldt,solar
35009,NM,Curry,224.9645692,3.576399503,58.72551532,14.84750851,6085,CA,Santa Clara,solar
35011,NM,De Baca,228.4922067,3.481456653,59.9482359,15.52679772,6077,CA,San Joaquin,solar
35013,NM,Dona Ana,242.2716315,2.869296835,64.95650672,18.3091704,48333,TX,Mills,wind
35015,NM,Eddy,232.2255403,3.159663872,65.58917358,18.66065199,48461,TX,Upton,wind
35017,NM,Grant,235.1858959,2.41614434,56.85515107,13.80841726,6041,CA,Marin,solar
35019,NM,Guadalupe,224.9301081,3.526678347,58.19558085,14.55310047,6013,CA,Contra Costa,solar
35021,NM,Harding,223.3848878,3.407571418,58.41652813,14.67584896,6013,CA,Contra Costa,solar
35023,NM,Hidalgo,241.6056628,2.789600508,60.26759058,15.70421699,6077,CA,San Joaquin,solar
35025,NM,Lea,233.4516124,3.398350854,62.64627559,17.02570866,48353,TX,Nolan,wind
35027,NM,Lincoln,227.0383875,2.860899071,56.75340832,13.75189351,32021,NV,Mineral,solar
35028,NM,Los Alamos,221.3450301,1.48885846,47.03971021,8.355394559,32011,NV,Eureka,solar
35029,NM,Luna,243.2012542,3.024866285,63.73227195,17.62903997,48151,TX,Fisher,wind
35031,NM,McKinley,226.1497501,3.048103879,49.88638638,9.93688132,19123,IA,Mahaska,wind
35033,NM,Mora,218.411741,1.686865533,47.94780655,8.859892526,6027,CA,Inyo,solar
35035,NM,Otero,236.3326253,2.75536085,59.25726617,15.14292565,6095,CA,Solano,solar
35037,NM,Quay,223.4660826,3.613469049,60.46000734,15.81111519,6077,CA,San Joaquin,solar
35039,NM,Rio Arriba,217.8956459,1.572876771,46.91290769,8.284948717,32011,NV,Eureka,solar
35041,NM,Roosevelt,228.4046723,3.455200626,60.2488256,15.693792,6077,CA,San Joaquin,solar
35043,NM,Sandoval,224.2839702,2.53880315,52.46085142,11.36713968,32013,NV,Humboldt,solar
35045,NM,San Juan,226.0331275,2.503617938,52.09740091,11.16522273,32013,NV,Humboldt,solar
35047,NM,San Miguel,222.0930764,3.207953976,53.30781846,11.83767692,17171,IL,Scott,wind
35049,NM,Santa Fe,231.1410016,2.375827946,52.267357,11.25964278,32013,NV,Humboldt,solar
35051,NM,Sierra,238.3393769,2.71645852,62.50420517,16.94678065,6099,CA,Stanislaus,solar
35053,NM,Socorro,230.4685465,2.734145359,59.72332575,15.40184764,6095,CA,Solano,solar
35055,NM,Taos,212.8529077,1.840753195,47.84295545,8.801641918,6027,CA,Inyo,solar
35057,NM,Torrance,228.9492664,3.479672086,54.98819143,12.77121746,32023,NV,Nye,solar
35059,NM,Union,219.3431841,3.685526194,54.1878559,12.32658661,32019,NV,Lyon,solar
35061,NM,Valencia,233.4719366,2.430000107,58.68750999,14.82639444,6085,CA,Santa Clara,solar
36001,NY,Albany,159.2801878,0.264193175,44.44050216,6.911390089,6091,CA,Sierra,solar
36003,NY,Allegany,151.5708648,0.375232575,45.82181869,7.678788162,27049,MN,Goodhue,wind
36005,NY,Bronx ,163.1995978,1.708238847,52.61496069,11.45275594,27109,MN,Olmsted,wind
36007,NY,Broome,150.9128406,0.316734964,46.511822,8.062123336,27049,MN,Goodhue,wind
36009,NY,Cattaraugus,150.7018049,0.603533506,44.03689723,6.687165125,27049,MN,Goodhue,wind
36011,NY,Cayuga,149.3867266,0.857225102,47.6321862,8.684547891,27049,MN,Goodhue,wind
36013,NY,Chautauqua,151.2296299,2.37182657,45.93633919,7.742410661,27049,MN,Goodhue,wind
36015,NY,Chemung,149.3195938,0.308189031,46.88551522,8.269730676,27049,MN,Goodhue,wind
36017,NY,Chenango,151.723194,0.370815572,44.22129076,6.789605975,27049,MN,Goodhue,wind
36019,NY,Clinton,157.3745306,0.735033549,39.78002535,4.322236303,27061,MN,Itasca,wind
36021,NY,Columbia,156.8538189,0.235505552,47.40209337,8.556718537,27049,MN,Goodhue,wind
36023,NY,Cortland,151.9950421,0.460048616,44.24798699,6.804437217,27049,MN,Goodhue,wind
36025,NY,Delaware,152.9359239,0.306660933,44.67432575,7.041292083,27049,MN,Goodhue,wind
36027,NY,Dutchess,160.2502747,0.237632408,48.96944379,9.427468771,6091,CA,Sierra,solar
36029,NY,Erie,151.1041381,1.734310996,47.86863787,8.815909925,27049,MN,Goodhue,wind
36031,NY,Essex,159.6157181,0.334344011,36.475726,2.486514444,27061,MN,Itasca,wind
36033,NY,Franklin,152.3228716,0.401171728,40.89867871,4.943710397,27061,MN,Itasca,wind
36035,NY,Fulton,153.2580803,0.360425227,42.87131999,6.039622216,27049,MN,Goodhue,wind
36037,NY,Genesee,150.4058492,0.455612813,46.8708401,8.261577834,27049,MN,Goodhue,wind
36039,NY,Greene,159.945416,0.276078469,40.93709274,4.965051523,27061,MN,Itasca,wind
36041,NY,Hamilton,156.6983186,0.322018102,38.90399582,3.835553235,27061,MN,Itasca,wind
36043,NY,Herkimer,151.5833907,0.381691895,40.51194739,4.72885966,27061,MN,Itasca,wind
36045,NY,Jefferson,154.1680422,2.504034978,46.10546957,7.836371981,27049,MN,Goodhue,wind
36047,NY,Kings ,163.1140857,3.59781538,53.30474956,11.83597198,27109,MN,Olmsted,wind
36049,NY,Lewis,153.3678571,0.59385758,44.901684,7.16760222,27049,MN,Goodhue,wind
36051,NY,Livingston,147.6861612,0.503067156,46.38515308,7.991751712,27049,MN,Goodhue,wind
36053,NY,Madison,151.1322818,0.462459517,43.36601949,6.314455272,27049,MN,Goodhue,wind
36055,NY,Monroe,143.5134555,4.686159194,47.50273958,8.612633102,27049,MN,Goodhue,wind
36057,NY,Montgomery,158.7330907,0.361263094,46.38527405,7.991818916,27037,MN,Dakota,wind
36059,NY,Nassau,165.9064617,3.453876355,53.19654262,11.77585701,19083,IA,Hardin,wind
36061,NY,New York ,160.9937487,2.003397204,52.87910445,11.59950247,27011,MN,Big Stone,wind
36063,NY,Niagara,144.2326234,4.89259838,47.71941974,8.733010966,27049,MN,Goodhue,wind
36065,NY,Oneida,150.8313276,0.430356263,46.36042555,7.978014193,27049,MN,Goodhue,wind
36067,NY,Onondaga,148.052674,0.724819882,46.27563594,7.930908858,27049,MN,Goodhue,wind
36069,NY,Ontario,148.7537485,0.784798494,46.95946136,8.310811865,27049,MN,Goodhue,wind
36071,NY,Orange,161.3332651,0.24343254,49.8506033,9.917001835,6091,CA,Sierra,solar
36073,NY,Orleans,143.9368202,5.037008022,47.66121064,8.700672576,27049,MN,Goodhue,wind
36075,NY,Oswego,152.3611989,1.933865714,46.89327751,8.274043059,27049,MN,Goodhue,wind
36077,NY,Otsego,151.4355375,0.353654127,43.74752021,6.526400116,27049,MN,Goodhue,wind
36079,NY,Putnam,162.8812388,0.321831344,48.84176901,9.356538338,6035,CA,Lassen,solar
36081,NY,Queens ,162.6122077,3.984875459,53.71778307,12.06543504,27109,MN,Olmsted,wind
36083,NY,Rensselaer,156.6128438,0.245496352,43.72456178,6.513645433,27049,MN,Goodhue,wind
36085,NY,Richmond ,162.4124051,1.694493994,53.22665514,11.79258619,27109,MN,Olmsted,wind
36087,NY,Rockland,161.2884265,1.028185057,50.84747686,10.47082048,27011,MN,Big Stone,wind
36089,NY,St. Lawrence,152.8322226,0.498979935,43.12710263,6.181723684,27049,MN,Goodhue,wind
36091,NY,Saratoga,156.7771039,0.276489669,45.58271693,7.545953848,27049,MN,Goodhue,wind
36093,NY,Schenectady,160.8295486,0.31146412,44.72354061,7.068633673,27011,MN,Big Stone,wind
36095,NY,Schoharie,154.8927763,0.305853975,43.69332628,6.496292376,27049,MN,Goodhue,wind
36097,NY,Schuyler,148.0705581,0.534725796,46.01900763,7.788337574,27049,MN,Goodhue,wind
36099,NY,Seneca,151.1575114,0.759123731,47.66088023,8.700489018,27049,MN,Goodhue,wind
36101,NY,Steuben,153.0206693,0.342768497,45.55507815,7.530598972,27049,MN,Goodhue,wind
36103,NY,Suffolk,166.7965398,3.656523351,52.86097292,11.5894294,19083,IA,Hardin,wind
36105,NY,Sullivan,155.9018724,0.243300745,46.90527597,8.280708872,27049,MN,Goodhue,wind
36107,NY,Tioga,150.1207008,0.288659381,46.23240855,7.906893641,27049,MN,Goodhue,wind
36109,NY,Tompkins,146.2192994,0.457513788,47.07462673,8.374792627,27049,MN,Goodhue,wind
36111,NY,Ulster,157.3634478,0.253636419,47.61725494,8.676252747,27049,MN,Goodhue,wind
36113,NY,Warren,156.9406306,0.313223033,42.72379709,5.957665051,27049,MN,Goodhue,wind
36115,NY,Washington,157.0247298,0.266565327,45.95007921,7.750044003,27049,MN,Goodhue,wind
36117,NY,Wayne,145.0648132,3.928116359,47.49532008,8.608511158,27049,MN,Goodhue,wind
36119,NY,Westchester,162.8563444,1.471386622,50.74939852,10.41633251,27109,MN,Olmsted,wind
36121,NY,Wyoming,148.8970675,0.482142484,43.95417579,6.641208771,27049,MN,Goodhue,wind
36123,NY,Yates,151.1085003,0.547828341,47.22096971,8.456094283,27049,MN,Goodhue,wind
37001,NC,Alamance,183.5423224,0.959342091,60.96825648,16.09347582,6061,CA,Placer,solar
37003,NC,Alexander,184.6431948,0.861469934,59.20919609,15.11622005,6089,CA,Shasta,solar
37005,NC,Alleghany,178.9143017,0.160903604,52.81729124,11.5651618,48373,TX,Polk,wind
37007,NC,Anson,186.2799571,0.607139897,63.16878015,17.31598897,6057,CA,Nevada,solar
37009,NC,Ashe,180.0597529,0.265842401,53.48794964,11.9377498,6091,CA,Sierra,solar
37011,NC,Avery,178.7746056,0.175239695,51.55214146,10.86230081,6045,CA,Mendocino,solar
37013,NC,Beaufort,188.3505011,1.89797435,63.65619999,17.58677777,48351,TX,Newton,wind
